regularization,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
dropout_0.1,True,0.46046000719070435,0.45730000734329224,0.42978,0.4029,0.50862,0.4621,0.50248,0.4554,0.52934,0.4716,0.53714,0.4736,0.52732,0.4651
dropout_0.1,True,0.4791199862957001,0.46939998865127563,0.43708,0.4188,0.51602,0.4745,0.51854,0.4699,0.54482,0.4829,0.55346,0.4853,0.54588,0.4813
dropout_0.1,True,0.4674200117588043,0.4528000056743622,0.43822,0.4105,0.51244,0.4685,0.50918,0.46,0.5302,0.4749,0.54082,0.4769,0.52832,0.4719
dropout_0.1,True,0.4611400067806244,0.4620000123977661,0.43264,0.4105,0.50596,0.4633,0.502,0.4565,0.52456,0.4654,0.53378,0.4681,0.522,0.4684
dropout_0.1,True,0.4808200001716614,0.4702000021934509,0.4238,0.403,0.5098,0.4656,0.514,0.4639,0.54322,0.4753,0.55182,0.4756,0.54344,0.4768
dropout_0.1,True,0.4838399887084961,0.460999995470047,0.4414,0.42,0.52036,0.4755,0.51784,0.4706,0.5441,0.4737,0.55216,0.4779,0.53954,0.4772
dropout_0.1,True,0.48030000925064087,0.4758000075817108,0.43834,0.4141,0.51568,0.4639,0.52094,0.4634,0.54952,0.4787,0.55652,0.4808,0.54748,0.4808
dropout_0.1,True,0.483599990606308,0.4797999858856201,0.43954,0.4122,0.51782,0.4736,0.52074,0.4711,0.54794,0.4877,0.55732,0.4853,0.5484,0.4884
dropout_0.1,True,0.48528000712394714,0.46970000863075256,0.44176,0.4149,0.51612,0.4713,0.5206,0.4667,0.55,0.4778,0.55756,0.4791,0.54528,0.4745
dropout_0.1,True,0.48256000876426697,0.48399999737739563,0.43392,0.4191,0.51972,0.4824,0.51854,0.4732,0.54824,0.4868,0.55696,0.487,0.54774,0.4869
dropout_0.1,True,0.49323999881744385,0.4747999906539917,0.4418,0.4157,0.52552,0.4736,0.52808,0.4737,0.5542,0.4807,0.56298,0.486,0.55176,0.4836
dropout_0.1,True,0.4831799864768982,0.47679999470710754,0.43766,0.4212,0.52566,0.4818,0.52632,0.4781,0.55526,0.4826,0.56252,0.4851,0.55274,0.478
dropout_0.1,True,0.49897998571395874,0.476500004529953,0.45512,0.4338,0.5312,0.4825,0.53702,0.481,0.565,0.494,0.57352,0.4955,0.56254,0.4919
dropout_0.1,True,0.4777800142765045,0.47189998626708984,0.44308,0.4189,0.515,0.4741,0.51988,0.4708,0.54652,0.4843,0.5555,0.4829,0.54828,0.4833
dropout_0.1,True,0.49066001176834106,0.4837999939918518,0.45068,0.4326,0.52802,0.4797,0.5342,0.475,0.5622,0.4884,0.57146,0.4894,0.5622,0.4876
dropout_0.1,True,0.4918400049209595,0.4697999954223633,0.45492,0.4297,0.53022,0.4846,0.53224,0.4769,0.56058,0.4913,0.56836,0.4913,0.55816,0.4801
dropout_0.1,True,0.4997600018978119,0.4758000075817108,0.44568,0.4165,0.52962,0.4762,0.52678,0.4708,0.55772,0.4847,0.56652,0.4864,0.5582,0.4831
dropout_0.1,True,0.4789600074291229,0.46560001373291016,0.43746,0.4132,0.51668,0.4666,0.51358,0.4667,0.54598,0.4803,0.55374,0.485,0.54552,0.4809
dropout_0.1,True,0.4782800078392029,0.46799999475479126,0.43324,0.4101,0.51386,0.4671,0.50732,0.4571,0.54154,0.4769,0.54974,0.4765,0.54176,0.4746
dropout_0.1,True,0.48622000217437744,0.47929999232292175,0.43288,0.4093,0.52346,0.4755,0.52346,0.4686,0.55508,0.4812,0.56262,0.4841,0.5548,0.4831
dropout_0.1,True,0.48528000712394714,0.47429999709129333,0.44626,0.4192,0.5167,0.4678,0.51692,0.4651,0.54646,0.4822,0.55696,0.486,0.55108,0.4839
dropout_0.1,True,0.4974200129508972,0.48969998955726624,0.45568,0.4321,0.53002,0.4809,0.54504,0.4836,0.57384,0.4984,0.58208,0.5013,0.57522,0.4977
dropout_0.1,True,0.4818199872970581,0.47049999237060547,0.4446,0.4205,0.51388,0.4695,0.5095,0.4644,0.54266,0.478,0.55014,0.4808,0.53752,0.4747
dropout_0.1,True,0.4871799945831299,0.47049999237060547,0.44082,0.4182,0.52008,0.4726,0.52762,0.4693,0.55364,0.4836,0.56084,0.4855,0.55282,0.4837
dropout_0.1,True,0.46625998616218567,0.4575999975204468,0.4158,0.3968,0.49776,0.4529,0.49608,0.451,0.5274,0.4725,0.53424,0.4747,0.52728,0.4675
dropout_0.1,False,0.49757999181747437,0.4819999933242798,0.43722,0.4234,0.54226,0.4849,0.5614,0.492,0.56604,0.4884,0.5704,0.4895,0.57168,0.488
dropout_0.1,False,0.45923998951911926,0.46320000290870667,0.3976,0.3864,0.51024,0.4714,0.5208,0.4707,0.52614,0.4694,0.5314,0.4686,0.5286,0.471
dropout_0.1,False,0.5054600238800049,0.48559999465942383,0.43326,0.4163,0.542,0.4862,0.56304,0.4914,0.56474,0.4862,0.57152,0.4893,0.57026,0.4899
dropout_0.1,False,0.45813998579978943,0.4528000056743622,0.40506,0.3885,0.50252,0.4636,0.51124,0.4674,0.51228,0.4664,0.51716,0.4661,0.51574,0.4618
dropout_0.1,False,0.4743799865245819,0.47859999537467957,0.40574,0.3914,0.51728,0.474,0.54,0.4794,0.54504,0.4832,0.55266,0.4836,0.54838,0.4834
dropout_0.1,False,0.46950000524520874,0.46320000290870667,0.40662,0.3905,0.51352,0.4737,0.52142,0.47,0.52104,0.4683,0.53006,0.4671,0.52722,0.4715
dropout_0.1,False,0.4467200040817261,0.4510999917984009,0.38822,0.3729,0.49048,0.4595,0.49786,0.4574,0.50174,0.456,0.50802,0.4581,0.50688,0.4615
dropout_0.1,False,0.4609600007534027,0.44839999079704285,0.40752,0.3913,0.50394,0.4661,0.5114,0.464,0.51482,0.4568,0.52142,0.4601,0.52026,0.4607
dropout_0.1,False,0.45844000577926636,0.45210000872612,0.40594,0.3916,0.50288,0.469,0.5151,0.47,0.51706,0.4634,0.52288,0.4636,0.52152,0.4669
dropout_0.1,False,0.4879800081253052,0.48170000314712524,0.43274,0.418,0.53812,0.4837,0.55508,0.4915,0.55594,0.4872,0.56096,0.4855,0.56004,0.4907
dropout_0.1,False,0.4821999967098236,0.46970000863075256,0.42464,0.4135,0.5311,0.482,0.54614,0.4838,0.54788,0.4792,0.55468,0.4801,0.55348,0.477
dropout_0.1,False,0.47255998849868774,0.4602999985218048,0.42076,0.4003,0.52246,0.4735,0.53412,0.4739,0.53488,0.4665,0.54336,0.4702,0.5409,0.4704
dropout_0.1,False,0.49959999322891235,0.48579999804496765,0.45672,0.4372,0.54168,0.4895,0.5627,0.4945,0.56504,0.4894,0.5691,0.4914,0.57056,0.4904
dropout_0.1,False,0.46713998913764954,0.4650999903678894,0.41668,0.4038,0.51724,0.4785,0.53144,0.4713,0.53144,0.4686,0.53702,0.4723,0.53642,0.4717
dropout_0.1,False,0.4788599908351898,0.4787999987602234,0.42546,0.4128,0.52812,0.4806,0.54728,0.4872,0.54842,0.4832,0.55468,0.4821,0.5537,0.4849
dropout_0.1,False,0.4972600042819977,0.4878999888896942,0.43306,0.4186,0.54276,0.4946,0.56012,0.4924,0.56278,0.4893,0.5669,0.4869,0.56554,0.493
dropout_0.1,False,0.4929800033569336,0.4717999994754791,0.43518,0.4131,0.53414,0.4818,0.55114,0.4827,0.55374,0.4781,0.56084,0.4812,0.55812,0.4808
dropout_0.1,False,0.4740999937057495,0.4706999957561493,0.41402,0.3922,0.52058,0.4709,0.53286,0.4734,0.5316,0.4665,0.5397,0.4714,0.53748,0.4676
dropout_0.1,False,0.4611800014972687,0.4641000032424927,0.41026,0.4015,0.50464,0.4699,0.51602,0.4725,0.51982,0.4688,0.52686,0.4686,0.52224,0.4703
dropout_0.1,False,0.4864400029182434,0.4636000096797943,0.42092,0.3993,0.52696,0.4793,0.53732,0.4747,0.53844,0.4681,0.54292,0.469,0.54088,0.4682
dropout_0.1,False,0.44887998700141907,0.4562999904155731,0.39036,0.3781,0.49234,0.4564,0.50626,0.4672,0.50814,0.4547,0.51462,0.4604,0.512,0.4571
dropout_0.1,False,0.45945999026298523,0.4627000093460083,0.41588,0.4054,0.50468,0.4672,0.51824,0.4701,0.51962,0.4663,0.52702,0.4688,0.52416,0.4709
dropout_0.1,False,0.48221999406814575,0.47130000591278076,0.42776,0.4066,0.52814,0.4808,0.54562,0.4833,0.5494,0.4883,0.5585,0.49,0.55704,0.4897
dropout_0.1,False,0.46955999732017517,0.45809999108314514,0.41326,0.3998,0.51504,0.4679,0.52258,0.4713,0.52706,0.4696,0.53096,0.467,0.52852,0.4708
dropout_0.1,False,0.490119993686676,0.48030000925064087,0.42836,0.4118,0.5315,0.4859,0.54978,0.4816,0.55292,0.4769,0.55856,0.484,0.55636,0.4832
dropout_0.25,True,0.32203999161720276,0.3653999865055084,0.34866,0.3394,0.39588,0.3667,0.3842,0.3679,0.40542,0.3864,0.41852,0.3962,0.40726,0.3935
dropout_0.25,True,0.31442001461982727,0.3564000129699707,0.34346,0.3315,0.3807,0.3566,0.38462,0.3718,0.40192,0.3851,0.41292,0.3832,0.39948,0.3809
dropout_0.25,True,0.23999999463558197,0.22789999842643738,0.20526,0.1994,0.25458,0.2387,0.26088,0.2531,0.24322,0.2331,0.26322,0.2426,0.28706,0.2843
dropout_0.25,True,0.19009999930858612,0.16599999368190765,0.17212,0.1768,0.23272,0.2136,0.1747,0.1766,0.2298,0.2295,0.25536,0.2338,0.22636,0.2239
dropout_0.25,True,0.24875999987125397,0.2680000066757202,0.23198,0.2298,0.25472,0.2405,0.2876,0.286,0.31024,0.3021,0.32154,0.2996,0.305,0.3003
dropout_0.25,True,0.3038800060749054,0.3174999952316284,0.2832,0.2793,0.332,0.3185,0.34354,0.339,0.3653,0.3503,0.37748,0.3547,0.36408,0.3522
dropout_0.25,True,0.3362399935722351,0.3727000057697296,0.37454,0.3619,0.4169,0.3894,0.40512,0.3876,0.41636,0.3925,0.42548,0.3993,0.41458,0.3943
dropout_0.25,True,0.29225999116897583,0.3116999864578247,0.29778,0.293,0.359,0.3397,0.32322,0.321,0.36374,0.354,0.38048,0.3598,0.35968,0.3502
dropout_0.25,True,0.2961600124835968,0.32100000977516174,0.2742,0.2741,0.31852,0.3055,0.33198,0.326,0.35504,0.3423,0.3723,0.3519,0.35378,0.3443
dropout_0.25,True,0.24094000458717346,0.2312999963760376,0.21318,0.2053,0.25178,0.2315,0.25342,0.2461,0.25742,0.2543,0.2733,0.2525,0.28902,0.2806
dropout_0.25,True,0.27724000811576843,0.2955999970436096,0.24242,0.2294,0.27742,0.2618,0.31526,0.3054,0.34078,0.3259,0.35034,0.326,0.33666,0.3206
dropout_0.25,True,0.3018600046634674,0.2992999851703644,0.29336,0.285,0.34444,0.3275,0.32362,0.3141,0.35872,0.345,0.37534,0.3537,0.35414,0.3462
dropout_0.25,True,0.23683999478816986,0.2515999972820282,0.24066,0.237,0.2635,0.2463,0.24646,0.242,0.2587,0.2554,0.2792,0.2631,0.29,0.2854
dropout_0.25,True,0.26194000244140625,0.27140000462532043,0.2415,0.2354,0.27166,0.2551,0.28584,0.2806,0.26942,0.2629,0.2824,0.2641,0.31174,0.3074
dropout_0.25,True,0.28336000442504883,0.31040000915527344,0.28632,0.2835,0.33796,0.3169,0.34718,0.3392,0.36676,0.3533,0.38012,0.3561,0.36366,0.3494
dropout_0.25,True,0.26611998677253723,0.2948000133037567,0.26228,0.2562,0.31014,0.2952,0.29272,0.2882,0.32986,0.3199,0.34692,0.3257,0.32948,0.3207
dropout_0.25,True,0.29638001322746277,0.2782999873161316,0.25504,0.2443,0.2923,0.2774,0.32408,0.3155,0.34432,0.3321,0.35438,0.3321,0.34226,0.328
dropout_0.25,True,0.22857999801635742,0.2101999968290329,0.25144,0.2501,0.28754,0.2636,0.24342,0.2415,0.26788,0.2608,0.29526,0.274,0.2793,0.2675
dropout_0.25,True,0.2351599931716919,0.24070000648498535,0.2236,0.2199,0.27036,0.2537,0.24766,0.2482,0.2647,0.2686,0.2886,0.2694,0.29136,0.2925
dropout_0.25,True,0.29763999581336975,0.3107999861240387,0.28332,0.2798,0.32254,0.3088,0.34496,0.3369,0.3581,0.3476,0.36996,0.3504,0.35808,0.3433
dropout_0.25,True,0.31439998745918274,0.34200000762939453,0.29244,0.2897,0.3646,0.3452,0.36866,0.3649,0.38632,0.3763,0.39922,0.3824,0.38306,0.3802
dropout_0.25,True,0.29684001207351685,0.3465999960899353,0.31304,0.3098,0.35812,0.3403,0.3516,0.3427,0.38058,0.3711,0.39404,0.3747,0.37744,0.3673
dropout_0.25,True,0.22830000519752502,0.23579999804496765,0.2362,0.2255,0.27386,0.2562,0.24612,0.2413,0.27358,0.2675,0.29182,0.2756,0.28996,0.2823
dropout_0.25,True,0.2206999957561493,0.22030000388622284,0.24288,0.2385,0.2677,0.2513,0.21892,0.2173,0.25922,0.2585,0.27796,0.2694,0.27294,0.2702
dropout_0.25,True,0.30979999899864197,0.33309999108314514,0.28806,0.2813,0.3371,0.3213,0.36004,0.3547,0.37788,0.3682,0.38904,0.3659,0.38072,0.3696
dropout_0.25,False,0.30867999792099,0.33649998903274536,0.29628,0.2906,0.37886,0.3671,0.3782,0.3651,0.37284,0.357,0.37616,0.3612,0.37546,0.3614
dropout_0.25,False,0.3068400025367737,0.32839998602867126,0.28982,0.2767,0.3747,0.361,0.37912,0.3641,0.36956,0.3579,0.37504,0.3594,0.3741,0.3585
dropout_0.25,False,0.23216000199317932,0.25540000200271606,0.2107,0.205,0.2801,0.2761,0.288,0.2864,0.28408,0.2739,0.28566,0.2745,0.2836,0.2745
dropout_0.25,False,0.3197000026702881,0.3330000042915344,0.2983,0.2894,0.38052,0.3674,0.37844,0.3637,0.37272,0.3593,0.3775,0.356,0.3749,0.3592
dropout_0.25,False,0.3095000088214874,0.3305000066757202,0.33494,0.3256,0.38558,0.3669,0.38652,0.3652,0.38008,0.3624,0.3837,0.3653,0.37986,0.3611
dropout_0.25,False,0.2983799874782562,0.3278000056743622,0.29882,0.2966,0.37994,0.3677,0.37676,0.3703,0.37146,0.3617,0.3741,0.3629,0.3711,0.3572
dropout_0.25,False,0.32284000515937805,0.35359999537467957,0.3296,0.3264,0.39412,0.3794,0.39468,0.3796,0.39156,0.3739,0.39322,0.3735,0.39048,0.3721
dropout_0.25,False,0.2847599983215332,0.32690000534057617,0.25124,0.2397,0.35658,0.3415,0.36168,0.3497,0.35786,0.343,0.3594,0.3446,0.35954,0.3427
dropout_0.25,False,0.31731998920440674,0.3490000069141388,0.33332,0.3229,0.38452,0.3705,0.38654,0.3712,0.37972,0.3653,0.38406,0.3638,0.38034,0.3613
dropout_0.25,False,0.3153199851512909,0.34369999170303345,0.3237,0.3209,0.39222,0.379,0.39328,0.3763,0.38674,0.373,0.39076,0.3751,0.38778,0.3737
dropout_0.25,False,0.29190000891685486,0.32089999318122864,0.30568,0.2998,0.3624,0.3507,0.36796,0.3528,0.3621,0.3458,0.36172,0.3494,0.3613,0.347
dropout_0.25,False,0.3287999927997589,0.37209999561309814,0.33062,0.322,0.40316,0.3856,0.40942,0.3917,0.4054,0.3903,0.40624,0.3892,0.40536,0.3901
dropout_0.25,False,0.3322399854660034,0.3659999966621399,0.31964,0.3162,0.40334,0.3916,0.39916,0.3863,0.39776,0.3812,0.39834,0.3802,0.39542,0.3785
dropout_0.25,False,0.26618000864982605,0.29739999771118164,0.25686,0.2521,0.34206,0.3343,0.34286,0.3286,0.3404,0.3262,0.3376,0.3243,0.33722,0.3234
dropout_0.25,False,0.2442599982023239,0.2581999897956848,0.18332,0.1781,0.28082,0.2735,0.28846,0.2773,0.28566,0.2715,0.2858,0.2765,0.2848,0.2707
dropout_0.25,False,0.23635999858379364,0.2506999969482422,0.19134,0.1908,0.27708,0.2708,0.27908,0.2716,0.27424,0.265,0.27552,0.2666,0.27658,0.2667
dropout_0.25,False,0.3096800148487091,0.34689998626708984,0.3148,0.3085,0.3888,0.3757,0.39184,0.378,0.38522,0.3731,0.38732,0.3744,0.38722,0.3757
dropout_0.25,False,0.3055199980735779,0.3327000141143799,0.30496,0.3023,0.38048,0.3729,0.38302,0.3704,0.37982,0.3691,0.3782,0.3626,0.37818,0.3656
dropout_0.25,False,0.2872999906539917,0.3199000060558319,0.27522,0.2716,0.3531,0.3458,0.36252,0.3538,0.35552,0.3402,0.3533,0.3364,0.35058,0.3343
dropout_0.25,False,0.3181000053882599,0.3605000078678131,0.30696,0.2959,0.38664,0.3816,0.39212,0.3821,0.38414,0.3754,0.39012,0.3766,0.38834,0.3794
dropout_0.25,False,0.29754000902175903,0.29190000891685486,0.2814,0.2689,0.35526,0.342,0.35478,0.3399,0.34758,0.3338,0.34828,0.332,0.34928,0.3358
dropout_0.25,False,0.2878200113773346,0.304500013589859,0.3068,0.3018,0.36102,0.352,0.36174,0.3416,0.35614,0.3358,0.3577,0.3356,0.35498,0.3392
dropout_0.25,False,0.2944999933242798,0.3012999892234802,0.29582,0.2926,0.36966,0.3589,0.3663,0.3531,0.35624,0.3446,0.35664,0.3444,0.35634,0.3408
dropout_0.25,False,0.30362001061439514,0.3118000030517578,0.25284,0.2473,0.3422,0.3311,0.34424,0.334,0.3413,0.3291,0.34252,0.3245,0.33964,0.3234
dropout_0.25,False,0.33032000064849854,0.3659000098705292,0.34764,0.3372,0.4017,0.3908,0.39756,0.3877,0.3949,0.3858,0.39868,0.3837,0.39422,0.3834
dropout_0.5,True,0.09780000150203705,0.10000000149011612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
dropout_0.5,True,0.17297999560832977,0.17679999768733978,0.13894,0.1399,0.16752,0.1596,0.20872,0.2081,0.13646,0.137,0.16526,0.1488,0.21398,0.2167
dropout_0.5,True,0.17321999371051788,0.17839999496936798,0.14694,0.1405,0.17312,0.1508,0.22028,0.2151,0.14694,0.1425,0.17682,0.155,0.22408,0.2153
dropout_0.5,True,0.13594000041484833,0.17159999907016754,0.11418,0.113,0.12554,0.1058,0.18284,0.1788,0.11866,0.1153,0.13578,0.1126,0.18596,0.1795
dropout_0.5,True,0.15651999413967133,0.17419999837875366,0.13478,0.1332,0.15012,0.1308,0.20896,0.208,0.145,0.1427,0.16524,0.1435,0.21816,0.2135
dropout_0.5,True,0.1698399931192398,0.1738000065088272,0.16422,0.1625,0.17388,0.1593,0.21754,0.2147,0.15756,0.1543,0.17474,0.1626,0.22386,0.2188
dropout_0.5,True,0.13145999610424042,0.16329999268054962,0.11958,0.1176,0.12934,0.1182,0.16404,0.1598,0.12358,0.1184,0.13604,0.1167,0.16836,0.161
dropout_0.5,True,0.09786000102758408,0.10000000149011612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09998,0.1001,0.1,0.1
dropout_0.5,True,0.0983399972319603,0.10000000149011612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
dropout_0.5,True,0.1578799933195114,0.1761000007390976,0.12918,0.1267,0.14006,0.1236,0.20492,0.2004,0.20506,0.2035,0.21932,0.1995,0.2066,0.2042
dropout_0.5,True,0.17542000114917755,0.18330000340938568,0.18032,0.1817,0.22704,0.2127,0.22666,0.227,0.1696,0.1631,0.20964,0.1815,0.22026,0.2206
dropout_0.5,True,0.164900004863739,0.179299995303154,0.1299,0.1296,0.15662,0.1384,0.14298,0.1379,0.19572,0.1924,0.24468,0.2213,0.22092,0.2139
dropout_0.5,True,0.09724000096321106,0.10000000149011612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
dropout_0.5,True,0.17917999625205994,0.1784999966621399,0.15208,0.1471,0.18328,0.1634,0.22598,0.2219,0.14496,0.1404,0.17316,0.1563,0.22456,0.218
dropout_0.5,True,0.17166000604629517,0.16850000619888306,0.20696,0.2036,0.24352,0.2221,0.22636,0.2245,0.20412,0.2016,0.24032,0.2178,0.21924,0.2189
dropout_0.5,True,0.16519999504089355,0.1777999997138977,0.1298,0.1279,0.15336,0.1414,0.20958,0.2067,0.13778,0.1364,0.16424,0.1428,0.21372,0.2108
dropout_0.5,True,0.16877999901771545,0.18060000240802765,0.13384,0.1325,0.1497,0.1378,0.20184,0.1995,0.138,0.1366,0.16316,0.1413,0.21292,0.2047
dropout_0.5,True,0.1569799929857254,0.1665000021457672,0.17428,0.1682,0.19052,0.1663,0.17988,0.1727,0.17964,0.1738,0.1979,0.1765,0.18472,0.1792
dropout_0.5,True,0.16911999881267548,0.18559999763965607,0.14344,0.14,0.19798,0.1807,0.19138,0.193,0.19056,0.1829,0.21494,0.1932,0.22336,0.2211
dropout_0.5,True,0.09799999743700027,0.10000000149011612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
dropout_0.5,True,0.16315999627113342,0.17350000143051147,0.18018,0.1813,0.22088,0.2006,0.22136,0.2205,0.20484,0.201,0.2328,0.2106,0.22264,0.2216
dropout_0.5,True,0.1739799976348877,0.179299995303154,0.1426,0.1379,0.19176,0.1823,0.21466,0.2112,0.15378,0.1552,0.18564,0.1723,0.22206,0.2197
dropout_0.5,True,0.167480006814003,0.1834000051021576,0.14848,0.1462,0.17952,0.1626,0.20856,0.2065,0.16396,0.1575,0.18782,0.1652,0.2297,0.2235
dropout_0.5,True,0.17416000366210938,0.18240000307559967,0.16124,0.1625,0.1946,0.1798,0.23988,0.2358,0.16924,0.1656,0.1904,0.1758,0.23248,0.2269
dropout_0.5,True,0.16674000024795532,0.18019999563694,0.12728,0.1297,0.14298,0.1289,0.20878,0.2085,0.13864,0.1344,0.16454,0.1438,0.21154,0.2029
dropout_0.5,False,0.15970000624656677,0.17759999632835388,0.12204,0.1214,0.19568,0.1918,0.19818,0.1935,0.1306,0.1266,0.19796,0.1951,0.20308,0.1952
dropout_0.5,False,0.1687999963760376,0.17569999396800995,0.1402,0.1377,0.21582,0.2135,0.22378,0.2159,0.22082,0.2151,0.22026,0.2119,0.22156,0.2141
dropout_0.5,False,0.09911999851465225,0.10000000149011612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
dropout_0.5,False,0.09731999784708023,0.10000000149011612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
dropout_0.5,False,0.13736000657081604,0.17339999973773956,0.1111,0.1124,0.18616,0.1837,0.19102,0.1866,0.12396,0.1225,0.19024,0.1866,0.125,0.1219
dropout_0.5,False,0.09935999661684036,0.10000000149011612,0.10004,0.1,0.10006,0.1,0.10062,0.1007,0.10004,0.1,0.10068,0.1008,0.1,0.1
dropout_0.5,False,0.15534000098705292,0.17720000445842743,0.11576,0.1161,0.21586,0.2122,0.22412,0.2213,0.22424,0.22,0.2251,0.2187,0.22836,0.2191
dropout_0.5,False,0.1555200070142746,0.1746000051498413,0.12662,0.1255,0.20436,0.2046,0.20486,0.2038,0.1391,0.1356,0.20072,0.1976,0.20432,0.1985
dropout_0.5,False,0.09737999737262726,0.10000000149011612,0.10002,0.1,0.10002,0.1002,0.10002,0.1002,0.10064,0.1009,0.10064,0.1011,0.1,0.1
dropout_0.5,False,0.14985999464988708,0.17800000309944153,0.11956,0.1198,0.19026,0.1909,0.19304,0.194,0.19256,0.1955,0.19094,0.1914,0.19594,0.1933
dropout_0.5,False,0.09675999730825424,0.10000000149011612,0.1,0.1,0.1,0.1,0.1,0.1,0.10062,0.1009,0.10062,0.1009,0.1,0.1
dropout_0.5,False,0.15678000450134277,0.16519999504089355,0.12858,0.1266,0.20868,0.2057,0.19754,0.1959,0.1372,0.1327,0.19228,0.1886,0.1984,0.1938
dropout_0.5,False,0.15602000057697296,0.1704999953508377,0.12112,0.1215,0.20286,0.2039,0.20984,0.207,0.20976,0.207,0.20716,0.205,0.20826,0.2025
dropout_0.5,False,0.1399800032377243,0.1573999971151352,0.11476,0.1139,0.18458,0.1813,0.1836,0.1783,0.12466,0.1212,0.1883,0.1819,0.12658,0.12
dropout_0.5,False,0.1561799943447113,0.18729999661445618,0.13962,0.1389,0.20436,0.2053,0.20662,0.2034,0.14088,0.1392,0.2039,0.201,0.20714,0.199
dropout_0.5,False,0.1356399953365326,0.14869999885559082,0.11624,0.1157,0.15834,0.1582,0.15884,0.1577,0.12052,0.1178,0.15862,0.1558,0.12142,0.1188
dropout_0.5,False,0.15647999942302704,0.16500000655651093,0.1256,0.1235,0.20308,0.1993,0.20804,0.2061,0.20766,0.2033,0.2066,0.2014,0.2084,0.2006
dropout_0.5,False,0.1536400020122528,0.1695999950170517,0.19126,0.1883,0.20906,0.2069,0.21378,0.2109,0.21394,0.2094,0.19768,0.1936,0.206,0.1974
dropout_0.5,False,0.16930000483989716,0.1770000010728836,0.15084,0.1485,0.20906,0.2056,0.22034,0.2208,0.17268,0.1731,0.21446,0.2151,0.21836,0.2146
dropout_0.5,False,0.1525000035762787,0.17020000517368317,0.1299,0.1302,0.1879,0.1857,0.19346,0.19,0.13624,0.1345,0.18896,0.1847,0.19076,0.1855
dropout_0.5,False,0.13782000541687012,0.17579999566078186,0.10864,0.1098,0.19058,0.1877,0.19248,0.1908,0.12464,0.1215,0.19212,0.1864,0.12564,0.1178
dropout_0.5,False,0.15518000721931458,0.16769999265670776,0.13206,0.13,0.19268,0.19,0.19232,0.1885,0.13124,0.1297,0.18788,0.1831,0.19166,0.1848
dropout_0.5,False,0.15918000042438507,0.17960000038146973,0.13728,0.1349,0.20816,0.2048,0.2013,0.1986,0.19974,0.1984,0.20154,0.2,0.20426,0.1962
dropout_0.5,False,0.09781999886035919,0.10000000149011612,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
dropout_0.5,False,0.17637999355793,0.18140000104904175,0.19598,0.1933,0.22782,0.2228,0.26352,0.2631,0.21218,0.2094,0.25714,0.2523,0.25414,0.2506
