layer_base_width,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
128,False,0.7932000160217285,0.44670000672340393,0.414,0.4027,0.49872,0.4705,0.52706,0.4689,0.57612,0.4788,0.66422,0.4831,0.71844,0.4541
256,True,0.8587599992752075,0.4740999937057495,0.4425,0.4262,0.52584,0.4888,0.5436,0.4826,0.62172,0.5052,0.66764,0.5058,0.76648,0.47
256,True,0.8562399744987488,0.4758000075817108,0.44806,0.4346,0.52896,0.4916,0.53434,0.4807,0.62102,0.5002,0.66484,0.5091,0.74336,0.4788
256,True,0.8396999835968018,0.47769999504089355,0.44972,0.43,0.52782,0.4919,0.52952,0.4805,0.60742,0.5015,0.65328,0.5089,0.7458,0.4812
256,True,0.8551200032234192,0.4643999934196472,0.4336,0.4138,0.5183,0.4863,0.52954,0.4793,0.59912,0.4975,0.64004,0.5022,0.71996,0.4662
256,True,0.8661400079727173,0.46320000290870667,0.43752,0.4249,0.52094,0.4853,0.53138,0.4732,0.61588,0.4961,0.6653,0.4996,0.75082,0.4715
256,True,0.8524199724197388,0.46000000834465027,0.4403,0.4396,0.52536,0.4885,0.53324,0.4856,0.6085,0.4994,0.64992,0.4997,0.72168,0.465
256,True,0.8499799966812134,0.4657999873161316,0.43506,0.4274,0.52126,0.49,0.52902,0.4839,0.60984,0.4991,0.6554,0.5019,0.74122,0.4718
256,True,0.8616399765014648,0.4593000113964081,0.4509,0.4362,0.52502,0.4913,0.5356,0.4848,0.61966,0.4989,0.6622,0.5052,0.75758,0.4678
256,True,0.8346800208091736,0.4659999907016754,0.43364,0.4197,0.5213,0.4868,0.52886,0.4828,0.6004,0.4975,0.64574,0.5043,0.73198,0.4652
256,True,0.847819983959198,0.46070000529289246,0.4382,0.4304,0.52268,0.4887,0.52438,0.482,0.59234,0.4994,0.63648,0.5049,0.7269,0.4694
256,True,0.8580399751663208,0.4677000045776367,0.43444,0.4179,0.52182,0.4802,0.53006,0.4758,0.61078,0.4953,0.65844,0.497,0.74652,0.4639
256,True,0.84579998254776,0.4546000063419342,0.4294,0.4224,0.52106,0.487,0.52672,0.478,0.60166,0.4976,0.64538,0.5065,0.72988,0.4646
256,True,0.8501399755477905,0.4652999937534332,0.45226,0.4359,0.52538,0.4917,0.54084,0.4814,0.61518,0.4956,0.6608,0.5027,0.74706,0.473
256,True,0.8688799738883972,0.4690999984741211,0.45048,0.4327,0.53068,0.4832,0.5447,0.4823,0.62688,0.4955,0.67504,0.4988,0.76484,0.4728
256,True,0.851360023021698,0.45159998536109924,0.44344,0.4268,0.5223,0.484,0.53104,0.4808,0.60094,0.4971,0.64952,0.4992,0.7466,0.4649
256,True,0.8685200214385986,0.4645000100135803,0.4424,0.4258,0.52986,0.4928,0.53886,0.4824,0.61656,0.5008,0.66262,0.5056,0.75618,0.469
256,True,0.8512399792671204,0.45910000801086426,0.44074,0.4235,0.5219,0.4859,0.53072,0.4831,0.60602,0.5005,0.653,0.5033,0.7345,0.4662
256,True,0.8511800169944763,0.4537999927997589,0.44318,0.4229,0.52598,0.4858,0.54,0.4768,0.61342,0.4981,0.66322,0.506,0.74606,0.4639
256,True,0.8546599745750427,0.4733000099658966,0.44342,0.4319,0.52802,0.4919,0.53582,0.481,0.61146,0.4984,0.65744,0.5043,0.73934,0.4738
256,True,0.8523200154304504,0.46399998664855957,0.43374,0.423,0.52384,0.4884,0.53092,0.4821,0.60308,0.4939,0.64892,0.4988,0.72724,0.4777
256,True,0.8303800225257874,0.4404999911785126,0.43524,0.4222,0.5165,0.4776,0.5135,0.4746,0.57892,0.4879,0.62124,0.4978,0.70724,0.4594
256,True,0.8391799926757812,0.45840001106262207,0.4356,0.4203,0.52422,0.4843,0.52372,0.4736,0.60068,0.496,0.64562,0.5021,0.7311,0.4704
256,True,0.85971999168396,0.4772999882698059,0.45348,0.4294,0.53038,0.4898,0.54444,0.4853,0.62246,0.4994,0.66868,0.5136,0.74214,0.4846
256,True,0.8560600280761719,0.46160000562667847,0.43348,0.415,0.5185,0.4812,0.53376,0.4857,0.60696,0.496,0.65704,0.5001,0.7364,0.462
256,True,0.8309599757194519,0.44760000705718994,0.45078,0.4359,0.5259,0.4859,0.52496,0.4716,0.59552,0.4985,0.6361,0.501,0.71568,0.4592
256,False,0.8757399916648865,0.460099995136261,0.42434,0.4139,0.52656,0.4818,0.57966,0.4838,0.67656,0.4817,0.80066,0.471,0.84998,0.4602
256,False,0.8795400261878967,0.4569999873638153,0.42448,0.4132,0.52328,0.4837,0.5688,0.4848,0.6524,0.481,0.7783,0.4749,0.83212,0.4523
256,False,0.8792399764060974,0.4544999897480011,0.42452,0.4172,0.52718,0.4819,0.57408,0.4818,0.66776,0.4791,0.79708,0.4667,0.85192,0.4508
256,False,0.8802599906921387,0.46320000290870667,0.42302,0.4133,0.52694,0.4868,0.58632,0.4843,0.67706,0.4799,0.8011,0.4749,0.85532,0.4583
256,False,0.8861799836158752,0.4553000032901764,0.42296,0.4116,0.52228,0.4855,0.57254,0.4842,0.66782,0.4822,0.802,0.4689,0.8559,0.453
256,False,0.8876799941062927,0.4632999897003174,0.43664,0.4238,0.53534,0.4888,0.61162,0.4825,0.71618,0.4852,0.83042,0.4764,0.8633,0.4571
256,False,0.8778200149536133,0.4551999866962433,0.4153,0.4127,0.52168,0.4845,0.56856,0.4741,0.65744,0.4792,0.7728,0.4765,0.81336,0.4563
256,False,0.8766800165176392,0.44769999384880066,0.4173,0.4068,0.52352,0.4882,0.56312,0.477,0.65542,0.4728,0.785,0.4673,0.84498,0.4489
256,False,0.8801800012588501,0.45590001344680786,0.4271,0.414,0.52488,0.4837,0.58102,0.482,0.67536,0.4835,0.795,0.4757,0.84648,0.4567
256,False,0.8855400085449219,0.4650000035762787,0.43098,0.4159,0.53224,0.4975,0.58602,0.4941,0.67884,0.4942,0.8048,0.4817,0.85392,0.4587
256,False,0.8804399967193604,0.4465999901294708,0.40906,0.4035,0.51796,0.4829,0.56482,0.4724,0.65338,0.4764,0.77914,0.4717,0.8371,0.4501
256,False,0.8761000037193298,0.453000009059906,0.41986,0.4125,0.52484,0.4848,0.5749,0.4823,0.66506,0.4822,0.7937,0.4664,0.84354,0.4584
256,False,0.8810799717903137,0.448199987411499,0.41786,0.4098,0.51452,0.4833,0.567,0.4759,0.65542,0.4765,0.78964,0.4665,0.8502,0.4461
256,False,0.8938599824905396,0.46129998564720154,0.43896,0.4301,0.53226,0.4874,0.59912,0.4837,0.69792,0.4822,0.8246,0.4728,0.86662,0.4654
256,False,0.8736000061035156,0.46239998936653137,0.42128,0.4124,0.52068,0.4801,0.56578,0.4803,0.66132,0.4838,0.78934,0.4742,0.84436,0.4624
256,False,0.8777400255203247,0.44670000672340393,0.41708,0.4095,0.5211,0.4834,0.56084,0.4766,0.63836,0.4722,0.7614,0.4648,0.8062,0.4505
256,False,0.8823999762535095,0.45320001244544983,0.42094,0.4082,0.52462,0.4954,0.572,0.4878,0.66464,0.4909,0.79026,0.4745,0.8496,0.459
256,False,0.8786600232124329,0.46160000562667847,0.4282,0.416,0.5263,0.4851,0.573,0.4839,0.65998,0.4751,0.78752,0.4745,0.83956,0.4593
256,False,0.8865799903869629,0.45739999413490295,0.43208,0.4241,0.53418,0.4888,0.59346,0.4841,0.68858,0.4905,0.80864,0.4746,0.84094,0.4567
256,False,0.877560019493103,0.46380001306533813,0.4282,0.4167,0.53016,0.4868,0.58222,0.4857,0.6707,0.4789,0.78076,0.4781,0.82954,0.4618
256,False,0.8819000124931335,0.4447000026702881,0.41386,0.4086,0.51948,0.4891,0.56744,0.4829,0.65696,0.4761,0.78308,0.4614,0.8393,0.4439
256,False,0.8791000247001648,0.44200000166893005,0.41574,0.407,0.51842,0.4848,0.56776,0.4785,0.6504,0.4801,0.77298,0.4658,0.83156,0.4509
256,False,0.8839600086212158,0.4578999876976013,0.43086,0.4179,0.53436,0.4928,0.58396,0.485,0.6832,0.4815,0.79508,0.4737,0.84486,0.4585
256,False,0.8958600163459778,0.4657000005245209,0.43592,0.4173,0.5275,0.4815,0.58596,0.4786,0.6759,0.4824,0.7846,0.4788,0.82604,0.461
256,False,0.8811200261116028,0.4578999876976013,0.4305,0.4192,0.52666,0.4889,0.58356,0.4835,0.68298,0.4769,0.81332,0.4642,0.85472,0.4468
512,True,0.8922399878501892,0.4569000005722046,0.45406,0.4381,0.55344,0.502,0.5323,0.4787,0.62954,0.5094,0.67796,0.5087,0.7423,0.4664
512,True,0.8978000283241272,0.4740999937057495,0.44962,0.4385,0.556,0.5003,0.53812,0.4799,0.64596,0.5024,0.7005,0.5084,0.80122,0.4783
512,True,0.8871999979019165,0.45170000195503235,0.43622,0.4237,0.54844,0.4977,0.5228,0.4763,0.62414,0.5075,0.67774,0.5061,0.77282,0.4635
512,True,0.8923400044441223,0.4693000018596649,0.44678,0.4262,0.5538,0.4968,0.53416,0.4806,0.62656,0.5057,0.67496,0.511,0.77674,0.4726
512,True,0.8855400085449219,0.46639999747276306,0.45216,0.4378,0.5537,0.4996,0.5353,0.4835,0.63606,0.5084,0.68326,0.509,0.7718,0.4698
512,True,0.8912799954414368,0.4790000021457672,0.46352,0.4471,0.56538,0.5017,0.5483,0.4832,0.6538,0.5123,0.7045,0.5142,0.80052,0.4794
512,True,0.8870599865913391,0.4602999985218048,0.44546,0.4307,0.55374,0.5008,0.52856,0.4842,0.63204,0.5065,0.6817,0.5091,0.78548,0.4652
512,True,0.8834599852561951,0.45910000801086426,0.44756,0.4308,0.55074,0.4979,0.52642,0.4823,0.61774,0.4979,0.6726,0.5045,0.75488,0.4639
512,True,0.8850399851799011,0.46860000491142273,0.4533,0.4369,0.55932,0.4978,0.5441,0.4848,0.64908,0.5034,0.70264,0.5072,0.79266,0.4649
512,True,0.890999972820282,0.4499000012874603,0.43516,0.4252,0.54958,0.4944,0.53114,0.4771,0.62434,0.4946,0.6761,0.4967,0.76968,0.4543
512,True,0.885200023651123,0.4918000102043152,0.46902,0.4435,0.568,0.4971,0.55438,0.4876,0.66532,0.5162,0.7083,0.5137,0.79138,0.4861
512,True,0.8924400210380554,0.47920000553131104,0.45302,0.4377,0.56064,0.5034,0.54072,0.4876,0.65034,0.5128,0.69964,0.511,0.7932,0.4745
512,True,0.8929200172424316,0.45320001244544983,0.44806,0.432,0.55224,0.4979,0.52284,0.4758,0.61846,0.5003,0.66254,0.5048,0.7468,0.4678
512,True,0.8841400146484375,0.45660001039505005,0.44126,0.4299,0.54524,0.4983,0.5248,0.4815,0.61602,0.4937,0.67104,0.5011,0.77794,0.4578
512,True,0.8709400296211243,0.45969998836517334,0.44306,0.4253,0.5436,0.4905,0.51924,0.4685,0.6098,0.496,0.65428,0.4998,0.74664,0.4584
512,True,0.8952000141143799,0.46239998936653137,0.43484,0.4263,0.54868,0.4988,0.52904,0.4777,0.62316,0.5048,0.6759,0.5028,0.76336,0.4677
512,True,0.8881400227546692,0.45730000734329224,0.44512,0.4303,0.54912,0.4975,0.5287,0.4774,0.62572,0.5031,0.67956,0.5048,0.7777,0.4614
512,True,0.8818399906158447,0.454800009727478,0.4481,0.4302,0.55184,0.4943,0.52872,0.4781,0.61886,0.5014,0.66672,0.503,0.72848,0.468
512,True,0.889460027217865,0.4697999954223633,0.44564,0.4316,0.5555,0.499,0.53776,0.486,0.63726,0.5126,0.68972,0.5146,0.766,0.4704
512,True,0.8923400044441223,0.4697999954223633,0.4553,0.4374,0.56024,0.5038,0.54632,0.4911,0.63906,0.5108,0.68906,0.5163,0.78112,0.4703
512,True,0.8906999826431274,0.4632999897003174,0.44882,0.434,0.55364,0.4923,0.52434,0.4745,0.63094,0.4971,0.67994,0.502,0.78036,0.4652
512,True,0.8803399801254272,0.44839999079704285,0.4432,0.4335,0.54822,0.4985,0.52452,0.4737,0.61768,0.4944,0.6678,0.5007,0.76662,0.4623
512,True,0.8934000134468079,0.4629000127315521,0.45376,0.4333,0.5552,0.5006,0.54708,0.4835,0.65128,0.5002,0.70512,0.5021,0.7957,0.4627
512,True,0.8802000284194946,0.4512999951839447,0.44084,0.4309,0.5455,0.4887,0.51692,0.4768,0.61168,0.4962,0.65872,0.5012,0.76312,0.4542
512,True,0.8827000260353088,0.45159998536109924,0.44544,0.4299,0.54896,0.5023,0.53124,0.482,0.621,0.5016,0.67034,0.5056,0.74878,0.4634
512,False,0.9020599722862244,0.4560000002384186,0.43358,0.4247,0.53892,0.489,0.61122,0.4855,0.7383,0.4787,0.8509,0.4609,0.88116,0.4514
512,False,0.9102200269699097,0.4447000026702881,0.41636,0.4045,0.53234,0.484,0.60424,0.4767,0.7397,0.4684,0.86958,0.451,0.90306,0.4388
512,False,0.8578199744224548,0.4255000054836273,0.39854,0.3967,0.50342,0.4702,0.52756,0.463,0.6165,0.4638,0.76166,0.4513,0.8429,0.4296
512,False,0.8866400122642517,0.45260000228881836,0.41258,0.4015,0.52204,0.4886,0.562,0.4792,0.67296,0.4823,0.80606,0.4704,0.8579,0.4541
512,False,0.8928200006484985,0.4278999865055084,0.40334,0.3954,0.51072,0.476,0.54332,0.4701,0.64946,0.4687,0.80726,0.4503,0.8729,0.4347
512,False,0.8794599771499634,0.4383000135421753,0.41332,0.3971,0.5184,0.4802,0.54916,0.4708,0.6525,0.4684,0.79866,0.4545,0.85934,0.4388
512,False,0.9069399833679199,0.45980000495910645,0.43366,0.4197,0.54408,0.4966,0.62286,0.4923,0.74558,0.4807,0.86792,0.4715,0.88612,0.4572
512,False,0.9115999937057495,0.4553000032901764,0.41594,0.4045,0.53282,0.4877,0.599,0.4795,0.73506,0.4693,0.86412,0.4633,0.8937,0.4475
512,False,0.8843200206756592,0.44530001282691956,0.3958,0.3879,0.51288,0.4768,0.54586,0.4673,0.64418,0.4747,0.7974,0.4612,0.85308,0.4413
512,False,0.9162799715995789,0.4575999975204468,0.42598,0.4179,0.53854,0.4906,0.61524,0.486,0.7522,0.4806,0.87338,0.4754,0.89964,0.4566
512,False,0.908079981803894,0.45509999990463257,0.41176,0.4045,0.52886,0.4834,0.60272,0.4774,0.73684,0.4724,0.86064,0.4644,0.89158,0.4513
512,False,0.9066399931907654,0.45739999413490295,0.42524,0.4143,0.54,0.4844,0.62808,0.4827,0.77048,0.4728,0.89066,0.4655,0.91606,0.455
512,False,0.8921599984169006,0.4462999999523163,0.40554,0.3983,0.52572,0.4852,0.5625,0.4749,0.6629,0.4803,0.81026,0.4639,0.86334,0.4411
512,False,0.9017800092697144,0.44609999656677246,0.40762,0.3959,0.52208,0.4835,0.58262,0.472,0.72108,0.474,0.86914,0.4605,0.91348,0.4372
512,False,0.8985400199890137,0.45660001039505005,0.40788,0.4018,0.53038,0.4872,0.57414,0.4788,0.68814,0.4842,0.83866,0.4697,0.8807,0.4562
512,False,0.9087399840354919,0.4569000005722046,0.42876,0.4222,0.54072,0.4914,0.62864,0.485,0.7719,0.4752,0.88972,0.4609,0.9251,0.4513
512,False,0.9159799814224243,0.4625000059604645,0.4311,0.4197,0.54254,0.4972,0.63194,0.4877,0.78118,0.4849,0.88942,0.4733,0.9129,0.4663
512,False,0.9008399844169617,0.46070000529289246,0.41614,0.4075,0.54126,0.4901,0.60946,0.4848,0.74352,0.4753,0.8713,0.4711,0.9032,0.4599
512,False,0.8964999914169312,0.4293999969959259,0.40488,0.3964,0.51558,0.4729,0.56016,0.4729,0.6724,0.4664,0.82494,0.4568,0.87846,0.4344
512,False,0.9093000292778015,0.45010000467300415,0.41516,0.4012,0.5308,0.4913,0.59534,0.4765,0.71526,0.4742,0.84594,0.4681,0.8832,0.4452
512,False,0.898360013961792,0.45829999446868896,0.41118,0.404,0.5325,0.4915,0.58676,0.481,0.71806,0.4831,0.84822,0.4739,0.88472,0.4572
512,False,0.8977800011634827,0.43299999833106995,0.4099,0.4013,0.52752,0.4856,0.58914,0.471,0.71394,0.4672,0.84584,0.4525,0.88596,0.4374
512,False,0.9150000214576721,0.453000009059906,0.416,0.4071,0.52802,0.4842,0.60806,0.4747,0.74154,0.4699,0.86568,0.4595,0.89722,0.4459
512,False,0.9021199941635132,0.4357999861240387,0.4055,0.3976,0.52154,0.4824,0.56518,0.4756,0.66634,0.4659,0.79114,0.4585,0.83254,0.4439
512,False,0.9071999788284302,0.4553999900817871,0.42084,0.4067,0.53362,0.4868,0.6002,0.4767,0.72462,0.4767,0.8499,0.4647,0.8844,0.4507
1024,True,0.8842399716377258,0.45730000734329224,0.45988,0.4396,0.594,0.5071,0.53004,0.4798,0.63562,0.5031,0.68768,0.5084,0.75368,0.4663
1024,True,0.8867200016975403,0.4684000015258789,0.4672,0.45,0.5987,0.5105,0.53982,0.4768,0.66324,0.5183,0.72378,0.5143,0.7722,0.4805
1024,True,0.860539972782135,0.4683000147342682,0.45644,0.4337,0.59436,0.505,0.52618,0.4684,0.6403,0.5053,0.69266,0.5114,0.74672,0.4635
1024,True,0.8660799860954285,0.4661000072956085,0.46566,0.4433,0.59636,0.5135,0.53142,0.4799,0.64814,0.5116,0.70668,0.5135,0.76818,0.467
1024,True,0.8934400081634521,0.4560999870300293,0.4473,0.4353,0.5843,0.507,0.51756,0.4762,0.63396,0.5047,0.69372,0.5081,0.7635,0.4521
1024,True,0.8885999917984009,0.46799999475479126,0.45606,0.4402,0.59124,0.5036,0.53296,0.4826,0.64694,0.51,0.70338,0.5111,0.78508,0.4638
1024,True,0.878600001335144,0.4690999984741211,0.4644,0.4479,0.59472,0.5086,0.53612,0.4822,0.65268,0.5107,0.71102,0.5111,0.7649,0.4621
1024,True,0.8764200210571289,0.44519999623298645,0.4509,0.4333,0.58258,0.4991,0.51552,0.4712,0.6135,0.5048,0.66814,0.51,0.70378,0.454
1024,True,0.8582599759101868,0.46149998903274536,0.4463,0.4271,0.5865,0.5048,0.51778,0.4703,0.62402,0.5033,0.68074,0.5036,0.74576,0.4733
1024,True,0.8952400088310242,0.4684999883174896,0.46236,0.4494,0.5952,0.5101,0.54192,0.4811,0.66176,0.5157,0.7201,0.5162,0.78198,0.4684
1024,True,0.8817800283432007,0.4691999852657318,0.46238,0.4449,0.59634,0.5058,0.53104,0.4702,0.64852,0.5082,0.70584,0.5064,0.77022,0.4685
1024,True,0.8836399912834167,0.4754999876022339,0.46616,0.4466,0.60348,0.5114,0.54514,0.4883,0.6668,0.5118,0.72468,0.5146,0.79032,0.4786
1024,True,0.8870999813079834,0.46709999442100525,0.45844,0.439,0.59962,0.5076,0.53874,0.4774,0.64862,0.5125,0.70288,0.5096,0.76436,0.4681
1024,True,0.8702200055122375,0.4593999981880188,0.45214,0.4355,0.5881,0.506,0.5201,0.4764,0.6417,0.506,0.70342,0.5058,0.77448,0.4635
1024,True,0.8651599884033203,0.46000000834465027,0.45202,0.4425,0.58686,0.5086,0.52578,0.4772,0.62896,0.5028,0.6887,0.4998,0.77446,0.4584
1024,True,0.8802800178527832,0.4560000002384186,0.4511,0.4345,0.59086,0.5063,0.5237,0.475,0.64088,0.507,0.70036,0.5079,0.77414,0.4596
1024,True,0.8813999891281128,0.4745999872684479,0.4627,0.4447,0.59872,0.514,0.52958,0.48,0.6429,0.5091,0.70178,0.5147,0.77022,0.4692
1024,True,0.8650799989700317,0.4683000147342682,0.46998,0.4466,0.59872,0.5121,0.5382,0.4833,0.64552,0.5095,0.70162,0.5131,0.7693,0.4759
1024,True,0.8645399808883667,0.47369998693466187,0.47358,0.4468,0.60142,0.5124,0.53292,0.4816,0.6429,0.5147,0.6942,0.5218,0.7642,0.4791
1024,True,0.8608199954032898,0.4641999900341034,0.4601,0.441,0.59456,0.5079,0.52074,0.4727,0.62778,0.5062,0.68108,0.5092,0.73356,0.4655
1024,True,0.8556399941444397,0.45680001378059387,0.44858,0.4337,0.5847,0.4925,0.50878,0.4731,0.6102,0.5022,0.6646,0.5042,0.74306,0.4653
1024,True,0.8807200193405151,0.4648999869823456,0.44974,0.4346,0.58726,0.5076,0.52106,0.4711,0.63754,0.5049,0.6956,0.5066,0.7626,0.4689
1024,True,0.8762999773025513,0.4722999930381775,0.47664,0.4518,0.6064,0.5191,0.54846,0.4818,0.67066,0.5197,0.72868,0.5162,0.77932,0.4763
1024,True,0.8703399896621704,0.45350000262260437,0.4453,0.4306,0.5761,0.5025,0.5121,0.4713,0.62884,0.5012,0.6929,0.4972,0.77858,0.4567
1024,True,0.8830000162124634,0.46239998936653137,0.45378,0.4354,0.58648,0.5072,0.52232,0.475,0.62882,0.5054,0.68288,0.5078,0.73436,0.4635
1024,False,0.8771200180053711,0.42910000681877136,0.39846,0.3912,0.51852,0.4771,0.55996,0.4709,0.68494,0.46,0.80932,0.4476,0.85684,0.4351
1024,False,0.9291599988937378,0.4528000056743622,0.42042,0.4108,0.53728,0.4881,0.64406,0.4748,0.80704,0.4602,0.90572,0.4487,0.92058,0.4499
1024,False,0.8875600099563599,0.44110000133514404,0.40304,0.3878,0.52064,0.4752,0.5634,0.4629,0.69874,0.4638,0.83718,0.448,0.88152,0.4379
1024,False,0.8624200224876404,0.42730000615119934,0.39142,0.3818,0.50728,0.4719,0.53484,0.4636,0.63062,0.456,0.76456,0.4426,0.82062,0.4281
1024,False,0.9221199750900269,0.45829999446868896,0.42524,0.4181,0.54446,0.4908,0.66258,0.4808,0.82816,0.4732,0.92648,0.4606,0.93982,0.4556
1024,False,0.9236599802970886,0.4503999948501587,0.41222,0.4032,0.53628,0.489,0.6318,0.4737,0.78868,0.4565,0.88934,0.4489,0.90268,0.4454
1024,False,0.8575000166893005,0.4169999957084656,0.39562,0.3868,0.50002,0.4637,0.51236,0.4549,0.59518,0.4589,0.71884,0.451,0.8094,0.4306
1024,False,0.8973199725151062,0.4381999969482422,0.403,0.3955,0.52788,0.4866,0.5812,0.4697,0.72444,0.4657,0.83836,0.4467,0.86484,0.4349
1024,False,0.8897799849510193,0.43650001287460327,0.39772,0.387,0.5125,0.4721,0.56344,0.4642,0.69554,0.4537,0.82966,0.4432,0.88386,0.4319
1024,False,0.9138399958610535,0.4422000050544739,0.40504,0.3992,0.52134,0.486,0.5977,0.4843,0.7548,0.4701,0.87542,0.4539,0.89548,0.4423
1024,False,0.8987600207328796,0.4415000081062317,0.40518,0.3955,0.51568,0.4784,0.55302,0.4655,0.68658,0.4682,0.83496,0.4597,0.88548,0.4364
1024,False,0.8728799819946289,0.43689998984336853,0.40176,0.3888,0.51306,0.4735,0.55146,0.4679,0.66156,0.4705,0.80462,0.4598,0.85256,0.4332
1024,False,0.8997399806976318,0.429500013589859,0.41162,0.4034,0.52194,0.4782,0.58048,0.4714,0.7074,0.4582,0.83346,0.4496,0.85686,0.4276
1024,False,0.8501200079917908,0.41690000891685486,0.3924,0.3867,0.48718,0.4564,0.50396,0.4584,0.5878,0.4506,0.7229,0.4431,0.79476,0.4261
1024,False,0.8841599822044373,0.4381999969482422,0.4087,0.405,0.5222,0.4803,0.58276,0.4738,0.70878,0.4677,0.83056,0.4506,0.85842,0.4384
1024,False,0.8986999988555908,0.43529999256134033,0.3973,0.3899,0.51108,0.4754,0.5641,0.4668,0.69652,0.4586,0.83442,0.4409,0.87182,0.4293
1024,False,0.8871399760246277,0.43549999594688416,0.40208,0.3935,0.52796,0.4885,0.56226,0.4718,0.69308,0.4679,0.8282,0.4585,0.86146,0.4345
1024,False,0.8773400187492371,0.4187000095844269,0.39896,0.3866,0.51408,0.4686,0.54188,0.4597,0.64724,0.4494,0.7977,0.4393,0.84358,0.4252
1024,False,0.895799994468689,0.45210000872612,0.41664,0.4038,0.52892,0.4832,0.60296,0.4743,0.75514,0.4657,0.8719,0.4554,0.90108,0.4546
1024,False,0.8577799797058105,0.4174000024795532,0.3947,0.381,0.50836,0.4619,0.53322,0.4537,0.62956,0.4512,0.74012,0.4425,0.78092,0.422
1024,False,0.8748000264167786,0.43779999017715454,0.40536,0.3976,0.51802,0.4791,0.55542,0.4735,0.67184,0.4615,0.78524,0.4547,0.82484,0.4386
1024,False,0.8706799745559692,0.4343999922275543,0.3975,0.3859,0.50338,0.4696,0.52384,0.4638,0.62494,0.4598,0.77644,0.4544,0.83676,0.4372
1024,False,0.891539990901947,0.42800000309944153,0.40448,0.3979,0.52082,0.4832,0.5572,0.4662,0.68424,0.4541,0.8148,0.4448,0.84068,0.4288
1024,False,0.9007800221443176,0.45969998836517334,0.41168,0.403,0.53152,0.4834,0.63156,0.4808,0.7882,0.4593,0.89806,0.4551,0.91814,0.455
1024,False,0.840719997882843,0.42170000076293945,0.39678,0.3881,0.50696,0.4704,0.52784,0.4573,0.6213,0.4566,0.73828,0.4508,0.78144,0.4281
